epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,power_W,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,optimizer,momentum,outdir
71,0.00355185533516109,0.99952,1.184789096069336,0.7667,0.14037328958511353,0.1,791.2563940871511,2.7805733680725098,132019.296,63.19164228439331,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
72,0.0029217733812332155,0.9995,1.173752404499054,0.7683,0.13864725828170776,0.1,788.824129880496,2.780648708343506,132007.193,63.3864848613739,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
73,0.0029299271178245545,0.99948,1.1650830443382263,0.7682,0.1385253220796585,0.1,789.2864356489716,2.780724048614502,132109.71300000005,63.348358392715454,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
74,0.0029438762997835875,0.99948,1.1760883402824402,0.7685,0.1384573131799698,0.1,791.3032439764671,2.780799388885498,132043.96299999996,63.186901330947876,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
75,0.002372251985222101,0.99972,1.161867388153076,0.7693,0.13726912438869476,0.1,790.6646472662559,2.780874729156494,132041.29899999994,63.2379355430603,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
76,0.002834894633293152,0.99952,1.165700237083435,0.7701,0.13582980632781982,0.1,789.6782666703026,2.7809500694274902,132122.8529999999,63.31692552566528,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
77,0.0028139661718904973,0.99948,1.1523964087486267,0.77,0.1351298838853836,0.1,788.603217866575,2.7810254096984863,131998.07799999992,63.40324115753174,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
78,0.002605654680877924,0.99948,1.156876108455658,0.7701,0.136001318693161,0.1,791.0660540675696,2.7811007499694824,132001.67200000002,63.2058470249176,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
79,0.002287055124938488,0.99972,1.1460319942474366,0.7719,0.13313917815685272,0.1,789.5147778905971,2.7811760902404785,132132.554,63.330036878585815,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
80,0.0022553440617769957,0.99958,1.1432290231704711,0.7718,0.13343214988708496,0.1,788.8670036688948,2.7812514305114746,132084.15699999998,63.38204002380371,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
81,0.002382398269176483,0.99954,1.1419457098007202,0.7714,0.1346185952425003,0.1,788.8758525871609,2.7813267707824707,132055.8300000001,63.38132905960083,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
82,0.0021103910256177185,0.9997,1.1395258033752442,0.7713,0.13372819125652313,0.1,788.5971032043112,2.781402111053467,132152.605,63.403732776641846,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
83,0.002070259795188904,0.99968,1.1391183896064758,0.7721,0.13376006484031677,0.1,788.9080154181705,2.781477451324463,132219.414,63.37874507904053,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
84,0.002002497308216989,0.99974,1.1346079739570618,0.7728,0.13343743979930878,0.1,791.7016532914901,2.781552791595459,132144.18000000005,63.15510368347168,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
85,0.0019857856130599976,0.9998,1.1335354592323303,0.7736,0.13189822435379028,0.1,791.3792838516199,2.781628131866455,132156.385,63.180830001831055,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
