epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,_cfg_file,outdir
74,0.043293387717008594,0.98868,1.2395449794769287,0.7554,0.13692119717597961,0.1,809.8438080530631,2.780799388885498,61.74030041694641,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
75,0.039305269243717196,0.98964,1.2291027207374572,0.7551,0.14002327620983124,0.1,809.621944688167,2.780874729156494,61.757219314575195,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
76,0.03717004985272884,0.99048,1.2269913988113403,0.7551,0.13876748085021973,0.1,811.9018271616103,2.7809500694274902,61.583800315856934,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
77,0.034528278051614764,0.991,1.209357843399048,0.7566,0.13765841722488403,0.1,811.3188926458403,2.7810254096984863,61.629048585891724,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
78,0.030813246428370477,0.99212,1.216368020439148,0.7585,0.1393747478723526,0.1,809.3947579366828,2.7811007499694824,61.77455377578735,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
79,0.02761410371541977,0.99324,1.2108233591079711,0.7588,0.1394430249929428,0.1,809.532605891755,2.7811760902404785,61.76403474807739,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
80,0.027149591918587686,0.9931,1.1827489886283875,0.7592,0.1382959485054016,0.1,809.5911273575905,2.7812514305114746,61.75957012176514,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
81,0.02293065195262432,0.99448,1.193124054145813,0.7603,0.13849972188472748,0.1,814.5882215118517,2.7813267707824707,61.38170599937439,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
82,0.02152210206001997,0.99506,1.1864861253738404,0.7657,0.13301871716976166,0.1,811.4908715886562,2.781402111053467,61.61498761177063,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
83,0.019029713347256182,0.99568,1.1807158575057983,0.7644,0.13406316936016083,0.1,809.5508870814801,2.781477451324463,61.76263999938965,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
84,0.018974999411404132,0.99522,1.179872463798523,0.7683,0.1317012906074524,0.1,807.2551713629628,2.781552791595459,61.93928384780884,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
85,0.018731999311447145,0.9958,1.1813490347862243,0.7644,0.13559532165527344,0.1,783.5119635417248,2.781628131866455,63.815234899520874,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
86,0.017256864941120147,0.99586,1.1768037771224975,0.7677,0.1320691853761673,0.1,804.4752711618809,2.781703472137451,62.15331411361694,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
87,0.01665880301244557,0.99608,1.165465840435028,0.7708,0.12997205555438995,0.1,811.7191487633283,2.7817788124084473,61.59765982627869,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
88,0.01605338400363922,0.99602,1.1654147085189819,0.7703,0.12975218892097473,0.1,808.9992619429407,2.7818541526794434,61.805753231048584,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
89,0.014986411122977734,0.9964,1.1623488815307617,0.7705,0.12937386333942413,0.1,809.6681344457452,2.7819294929504395,61.75369620323181,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
90,0.0136469627186656,0.99688,1.1621571270942688,0.7707,0.12935131788253784,0.1,809.2609822175029,2.7820048332214355,61.78476548194885,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
91,0.015324744496196509,0.9966,1.1651342498779298,0.7695,0.13084910809993744,0.1,812.2884973621052,2.7820801734924316,61.554484844207764,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
92,0.01339951309233904,0.99678,1.1586840734481811,0.7701,0.1306333839893341,0.1,811.9403525023009,2.7821555137634277,61.58187794685364,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
93,0.012634896423891187,0.99714,1.1572698654174804,0.7688,0.13194409012794495,0.1,808.8674856628409,2.782230854034424,61.81482243537903,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
94,0.013741468757987022,0.99702,1.1561816257476807,0.7715,0.1296631544828415,0.1,809.6251609524908,2.78230619430542,61.7569739818573,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
95,0.012878132294416427,0.99706,1.158697340965271,0.772,0.12925709784030914,0.1,812.2690226550161,2.782381534576416,61.5559606552124,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
96,0.01248713383615017,0.9974,1.162478322315216,0.7698,0.1313338726758957,0.1,811.9598334580074,2.782456874847412,61.57940077781677,resnet101,100,128,0.0001,True,42,cosine,0,,,,"{'num_ops': 1, 'magnitude': 7}",False,False,D:\8099\yaml\4.yaml,runs
