epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,_cfg_file,outdir
47,0.21418248935699463,0.93072,1.479308215713501,0.6868,0.16511034965515137,0.1,772.2372797168241,2.7787652015686035,64.74693894386292,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
48,0.2050003347826004,0.9342,1.4481190110206603,0.6898,0.16598762571811676,0.1,771.927668236122,2.7788405418395996,64.7729082107544,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
49,0.18673092982292175,0.9396,1.4970277767181397,0.6938,0.16888710856437683,0.1,771.8024649812194,2.7789158821105957,64.78341579437256,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
50,0.17853325421333313,0.94298,1.5416968912124633,0.6868,0.17431506514549255,0.1,771.7087084588806,2.778991222381592,64.79128646850586,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
51,0.16439806260585785,0.94688,1.4884246410369872,0.6905,0.17160174250602722,0.1,771.7125761891341,2.779066562652588,64.79096174240112,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
52,0.16095035875797273,0.94802,1.4855265014648438,0.6994,0.16466063261032104,0.1,772.2558205668267,2.779141902923584,64.74538445472717,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
53,0.1340432318162918,0.9574,1.4783308959960937,0.7035,0.16850930452346802,0.1,771.7017625443173,2.77921724319458,64.79186964035034,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
54,0.12755836631774903,0.95874,1.4635702402114867,0.7039,0.16097871959209442,0.1,771.9851755723016,2.779292583465576,64.76908302307129,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
55,0.11375385445594788,0.96372,1.4174362394332887,0.7085,0.16232697665691376,0.1,771.8566355739317,2.7793679237365723,64.77986884117126,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
56,0.0978021911096573,0.96982,1.4430759111404419,0.7114,0.1638919860124588,0.1,771.8425340121787,2.7794432640075684,64.78005266189575,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
57,0.09414267621994019,0.96988,1.4204913358688354,0.7176,0.15938307344913483,0.1,774.2271900008492,2.7795186042785645,64.58052706718445,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
58,0.08140554222345352,0.97484,1.443210741519928,0.7166,0.1575007140636444,0.1,772.1444978454551,2.7795939445495605,64.75471901893616,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
59,0.07411769563913345,0.97816,1.3193043020248414,0.7341,0.1488722860813141,0.1,774.0646072169276,2.7796692848205566,64.59409141540527,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
60,0.05506162945508957,0.98484,1.3591165900230409,0.7276,0.15637516975402832,0.1,773.9766073022519,2.7797446250915527,64.60143566131592,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
61,0.05124552234411239,0.98562,1.3592328147888184,0.7308,0.15484298765659332,0.1,772.1420586131165,2.779819965362549,64.75492358207703,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
62,0.04075178356409073,0.98914,1.3501206130981445,0.7339,0.1570819616317749,0.1,771.8357589688424,2.779895305633545,64.78062129020691,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
63,0.03344363484174013,0.99114,1.3316371650695802,0.7359,0.1558728665113449,0.1,773.9421144180995,2.779970645904541,64.60431480407715,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
64,0.02684484744846821,0.99344,1.2607693508148194,0.743,0.14774276316165924,0.1,772.3137636176217,2.780045986175537,64.74152684211731,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
65,0.02267908595085144,0.99486,1.2744706398010255,0.747,0.14885707199573517,0.1,771.2277538432969,2.780121326446533,64.83169174194336,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
66,0.017048378145992756,0.9966,1.2628559183120727,0.7534,0.14472037553787231,0.1,772.4089047481635,2.7801966667175293,64.73255252838135,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
67,0.01342191092967987,0.99726,1.2094446888923645,0.7591,0.13835427165031433,0.1,771.9562560232013,2.7802720069885254,64.77050948143005,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
